Код ОП,Бренд ОП,Область,Населённый пункт название,Адрес Офиса продаж,Режим работы,Тип строения,GPS координаты. широта,GPS координаты. долгота,Дата закрытия точки,Дата открытия точки,ТП,assigned,Оплата
30124775,МТС ФР,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург проспект Науки 19Б,ежедн. 10:00-22:00,Стрит,60.012763,30.395706,,,Регионал Ширко Елизавета,,
30128794,МТС ФР,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург проспект Новаторов 102,ежедн. 09:00-22:00,Стрит,59.841676,30.251396,,,Регионал Ширко Елизавета,,
30129068,МТС ФР,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург улица Бассейная участок 239,ежедн. 10:00-21:00,Стрит,59.866198,30.319545,,,Регионал Ширко Елизавета,,
30127973,МТС ФР,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург улица Бухарестская 90,"пн-пт 11:00-20:00, сб-вс 12:00-20:00",ТЦ,59.863034,30.390320,,,Регионал Ширко Елизавета,,
30129286,МТС ФР,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург улица Ефимова 3 литер С,ежедн. 10:00-22:00,ТЦ,59.925155,30.320171,,,Регионал Ширко Елизавета,,
30128768,МТС ФР,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург улица Красного Текстильщика 13Б,пн-пт 09:00-17:00,Стрит,59.939338,30.39315,,,Регионал Ширко Елизавета,,
30128886,Виртуальный монобренд,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург улица Партизана Германа 22 корпус 5,"пн-пт 11:00-20:00, сб-вс 12:00-19:00",ТЦ,59.828835,30.177033,,,Регионал Ширко Елизавета,,
30128887,Виртуальный монобренд,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург улица Пионерстроя 4,"пн-пт 11:00-20:00, сб-вс 12:00-19:00",ТЦ,59.841966,30.131210,,,Регионал Ширко Елизавета,,
30128769,МТС ФР,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург шоссе Колпинское 32,ежедн. 10:00-21:00,ТЦ,59.735763,30.47187,,,Регионал Ширко Елизавета,,
30129027,Виртуальный монобренд,Санкт-Петербург и Ленинградская область,Санкт-Петербург,город Санкт-Петербург шоссе Петергофское 3,"пн-пт 11:00-20:00, сб-вс 12:00-19:00",ТЦ,59.847001,30.205932,,,Регионал Ширко Елизавета,,
30124159,МТС ФР,Санкт-Петербург и Ленинградская область,Тосно,город Тосно улица Вокзальная 16,ежедн. 10:00-20:00,Стрит,59.543519,30.881771,01-10-22,02-10-22,Регионал Ширко Елизавета,,
50715042,МТС ФР,Саратовская область,Воскресенское,поселок городского типа Воскресенское улица Калинина 1/3,ежедн. 08:30-17:30,Стрит,51.819880,46.936829,,,ДС Герасимова Светлана,,
50712956,МТС ФР,Саратовская область,Горный,поселок городского типа Горный улица Краснопартизанская 43,"пн-пт 09:00-18:00, перерыв 13:00-14:00; сб-вс 09:00-17:00, перерыв 13:00-14:00",Стрит,51.756443,48.536451,,,ДС Герасимова Светлана,,
50714563,МТС ФР,Саратовская область,Дергачи,поселок Дергачи улица Советская 74,"пн-пт 08:00-18:00, перерыв 13:00-14:00; сб-вс 09:00-16:00, перерыв 13:00-14:00",Стрит,51.236163,48.763922,,,ДС Герасимова Светлана,,
50712957,МТС ФР,Саратовская область,Духовницкое,поселок городского типа Духовницкое улица Ленина 12,"пн-пт 09:00-18:00, перерыв 13:00-14:00; сб-вс 09:00-17:00, перерыв 13:00-14:00",Стрит,52.479319,48.200617,,,ДС Герасимова Светлана,,
50714500,МТС ФР,Саратовская область,Екатериновка,поселок городского типа Екатериновка улица Первомайская 38,"пн-пт 09:00-18:00, перерыв 13:00-14:00; сб-вс 09:00-17:00, перерыв 13:00-14:00",Стрит,52.050774,44.344552,,,ДС Герасимова Светлана,,
50714546,МТС ФР,Саратовская область,Ивантеевка,поселок Ивантеевка улица Зелёная 10,"пн-пт 09:00-18:00, перерыв 13:00-14:00; сб 09:00-14:00",Стрит,52.267818,49.104815,,,ДС Герасимова Светлана,,
50703024,МТС ФР,Саратовская область,Красноармейск,город Красноармейск улица Ленина 73,"пн-пт 09:00-17:00, перерыв 14:00-14:30; сб 09:00-14:00",ТЦ,51.024043,45.697103,,,ДС Герасимова Светлана,,
50702777,МТС ФР,Саратовская область,Красный кут,поселок городского типа Красный кут переулок Саратовский 1,"пн-пт 08:30-17:00, сб 08:30-16:00, вс 08:30-15:00",ТЦ,50.949716,46.971372,,,ДС Герасимова Светлана,,
50702774,МТС ФР,Саратовская область,Лысые горы,поселок городского типа Лысые горы улица Советская 41,"пн-пт 09:00-17:00, перерыв 14:00-14:30; сб 09:00-13:00",ТЦ,51.532388,44.813109,,,ДС Герасимова Светлана,,
50714564,МТС ФР,Саратовская область,Мокроус,поселок Мокроус улица Победы 1,"ежедн. 08:00-18:00, перерыв 13:00-14:00",Стрит,51.240223,47.512821,,,ДС Герасимова Светлана,,
50714561,МТС ФР,Саратовская область,Озинки,поселок городского типа Озинки улица Пушкинская 77,"ежедн. 09:00-19:00, перерыв 14:00-15:00",Стрит,51.199442,49.728461,,,ДС Герасимова Светлана,,
50714689,МТС ФР,Саратовская область,Перелюб,поселок городского типа Перелюб улица Чапаевская 92а,"пн-пт 09:00-17:00, сб 09:00-14:00",Стрит,51.858833,50.351937,,,ДС Герасимова Светлана,,
50718846,МТС ФР,Саратовская область,Питерка,село Питерка улица Ленина 109,"пн-пт 09:00-17:00, сб 09:00-13:00",ТЦ,50.678530,47.445339,,,ДС Герасимова Светлана,,
50715306,Виртуальный монобренд,Саратовская область,Подлесное,село Подлесное улица Комсомольская 88Б,"пн-пт 09:00-17:00, сб-вс 09:00-15:00",ТУ,51.821005,47.016376,,,ДС Герасимова Светлана,,
50715013,Виртуальный монобренд,Саратовская область,Саратов,город Саратов площадь Привокзальная 1,ежедн. 09:00-20:00,ТУ,51.541711,45.998215,,,ДС Герасимова Светлана,,
50715732,МТС ФР,Саратовская область,Саратов,город Саратов проспект 50 лет Октября 19 А,пн-пт 09:00-18:00,Стрит,51.563175,45.991560,,,ДС Герасимова Светлана,,
50715307,МТС ФР,Саратовская область,Саратов,город Саратов проспект Строителей 40,ежедн. 09:00-20:00,Стрит,51.60116,45.969232,,,ДС Герасимова Светлана,,
50715016,МТС ФР,Саратовская область,Саратов,город Саратов проспект Энтузиастов 20,ежедн. 09:00-20:00,Стрит,51.505296,45.949533,,,ДС Герасимова Светлана,,
50718847,МТС ФР,Саратовская область,Саратов,город Саратов улица Астраханская 113Б,ежедн. 09:00-18:00,Стрит,51.545752,46.015446,,,ДС Герасимова Светлана,,
50715315,Виртуальный монобренд,Саратовская область,Саратов,город Саратов улица Аткарская 31,"пн-пт 09:00-18:00, сб-вс 09:00-17:00",ТУ,51.541700,46.000328,,,ДС Герасимова Светлана,,
